zipcode,latitude,longitude
12883,43.85207,-73.478
12884,43.08839,-73.5916
12885,43.57045,-73.8599
12886,43.63129,-73.9363
12887,43.49281,-73.4215
12901,44.71187,-73.6371
12903,44.68541,-73.4473
12910,44.8652,-73.5776
12911,44.52808,-73.4719
12912,44.71132,-73.6483
12913,44.40121,-74.0702
12914,44.67494,-74.4447
12915,44.55272,-74.3179
12916,44.87763,-74.4893
12917,44.93205,-74.2009
12918,44.68616,-73.6702
12919,44.72605,-73.5782
12920,44.93272,-74.0683
12921,44.8799,-73.4525
12922,44.28782,-74.7023
12923,44.91684,-73.932
12924,44.70656,-73.7445
12926,44.94414,-74.3273
12927,44.22896,-74.8581
12928,43.93061,-73.5885
12929,44.8477,-73.5823
12930,44.55272,-74.3179
12932,44.14567,-73.8152
12933,44.88196,-73.9632
12934,44.89224,-73.9079
12935,44.80146,-73.7391
12936,44.27341,-73.3774
12937,44.95597,-74.4867
12939,44.55272,-74.3179
12941,44.14567,-73.8152
12942,44.14567,-73.8152
12943,44.20239,-73.7731
12944,44.34306,-73.4369
12945,44.55272,-74.3179
12946,44.13066,-73.7346
12949,44.74686,-74.6604
12950,44.14567,-73.8152
12952,44.73458,-73.9004
12953,44.85911,-74.2882
12955,44.80431,-73.9729
12956,44.12404,-73.4913
12957,44.85688,-74.5523
12958,44.79295,-73.6612
12959,44.76292,-73.6157
12960,44.04186,-73.5052
12961,44.05515,-73.5346
12962,44.61778,-73.605
12964,44.14567,-73.8152
12965,44.72642,-74.6781
12966,44.8532,-74.4191
12967,44.76186,-74.6804
12969,44.55272,-74.3179
12970,44.55272,-74.3179
12972,44.66607,-73.5691
12973,44.23428,-74.5559
12974,44.08707,-73.4613
12975,44.52643,-73.4092
12976,44.55272,-74.3179
12977,44.14567,-73.8152
12978,44.66495,-73.7612
12979,44.86463,-73.6266
12980,44.65781,-74.5155
12981,44.62441,-73.8092
12983,44.58342,-74.2721
12985,44.57007,-73.6787
12986,44.59997,-74.294
12987,44.14567,-73.8152
12989,44.55272,-74.3179
12992,44.82727,-73.5132
12993,44.18783,-73.4345
12995,44.80568,-74.2522
12996,44.24226,-73.4162
12997,44.14567,-73.8152
12998,44.08267,-73.5306
13020,42.82396,-76.0624
13021,42.89438,-76.5656
13022,43.16336,-76.5095
13024,43.16336,-76.5095
13026,42.75597,-76.646
13027,43.15853,-76.3601
13028,43.31049,-76.1357
13029,43.22744,-76.1406
13030,43.16537,-75.9938
13031,43.04975,-76.348
13032,43.00576,-75.7986
13033,43.18552,-76.579
13034,42.92431,-76.6764
13035,42.93942,-75.7755
13036,43.33033,-76.1708
13037,43.00998,-75.8061
13039,43.12549,-76.1541
13040,42.56593,-75.9553
13041,43.11921,-76.1319
13042,43.27637,-76.2257
13043,43.04204,-75.7408
13044,43.30123,-75.9825
13045,42.61426,-76.1201
13051,42.87069,-75.9112
13052,42.77652,-75.8594
13053,42.47771,-76.2912
13054,43.14548,-75.5596
13056,42.67715,-76.1052
13057,43.09621,-76.0474
13060,43.02781,-76.4166
13061,42.84172,-75.7445
13062,42.48435,-76.389
13063,42.85563,-75.9761
13064,43.43131,-76.2004
13065,42.82266,-76.8019
13066,42.94778,-75.9955
13068,42.49653,-76.3728
13069,43.34525,-76.227
13071,42.67387,-76.5262
13072,42.76812,-75.7883
13073,42.57929,-76.3927
13074,43.32445,-76.3065
13076,43.33881,-76.1895
13077,42.67801,-76.1752
13078,42.96613,-76.0576
13080,43.06741,-76.4396
13081,42.87688,-76.6311
13082,43.10388,-75.9615
13083,43.64214,-76.0293
13084,42.89109,-76.1288
13087,42.70698,-76.1561
13088,43.12486,-76.2078
13089,43.02143,-76.1977
13090,43.15276,-76.2234
13092,42.65946,-76.4105
13093,43.43131,-76.2004
13101,42.59746,-76.0729
13102,42.55421,-76.2927
13103,43.33985,-76.0963
13104,42.95561,-75.9665
13107,43.45779,-76.1534
13108,42.94805,-76.3297
13110,42.8809,-76.2912
13111,43.25833,-76.6292
13112,43.09898,-76.4132
13113,43.08911,-76.6217
13114,43.39847,-76.2049
13115,43.39767,-76.4823
13116,43.07682,-76.006
13117,43.00226,-76.7047
13118,42.73772,-76.4078
13119,42.97446,-76.4408
13120,42.95112,-76.1798
13121,43.48337,-76.315
13122,42.82516,-75.8526
13123,43.2364,-75.7769
13124,42.4798,-75.6228
13126,43.46538,-76.3421
13129,42.71273,-75.7313
13131,43.43397,-76.1209
13132,43.2968,-76.229
13134,42.96861,-75.6793
13135,43.33021,-76.2608
13136,42.61946,-75.8455
13137,43.15765,-76.4469
13138,42.89274,-76.0264
13139,42.74205,-76.6284
13140,42.88634,-76.5413
13141,42.73968,-76.1571
13142,43.56049,-76.1553
13143,43.23824,-76.752
13144,43.57109,-75.9722
13145,43.62156,-76.1102
13146,43.09938,-76.7627
13147,42.77082,-76.5862
13148,42.90526,-76.7949
13152,42.88439,-76.2852
13153,42.99111,-76.4511
13154,43.13442,-76.7655
13155,42.65476,-75.7698
13156,43.34194,-76.6652
13157,43.20914,-75.723
13158,42.69654,-75.984
13159,42.83003,-76.1243
13160,42.84744,-76.6491
13162,43.18852,-75.7125
13163,43.07846,-75.7016
13164,43.10058,-76.3216
13165,42.89255,-76.8822
13166,43.04649,-76.5553
13167,43.34645,-76.2297
13201,43.02143,-76.1977
13202,43.04311,-76.1507
13203,43.06201,-76.1341
13204,43.05576,-76.1775
13205,43.00681,-76.1424
13206,43.07641,-76.1099
13207,43.01221,-76.1705
13208,43.07446,-76.1457
13209,43.08466,-76.2405
13210,43.03141,-76.1109
13211,43.09191,-76.1246
13212,43.12256,-76.1283
13214,43.03966,-76.0721
13215,42.97216,-76.2275
13217,43.02143,-76.1977
13218,43.02143,-76.1977
13219,43.0417,-76.2228
13220,43.12341,-76.1282
13221,43.02143,-76.1977
13224,43.03836,-76.0993
13225,43.02143,-76.1977
13244,43.03771,-76.1396
13250,43.02143,-76.1977
13251,43.02143,-76.1977
13252,43.05096,-76.1566
13260,43.02143,-76.1977
13261,43.02143,-76.1977
13290,43.06757,-76.1713
13301,43.41959,-75.2247
13302,43.49751,-75.9881
13303,43.36424,-75.4685
13304,43.24435,-75.1663
13305,43.8187,-75.4803
13308,43.1377,-75.5232
13309,43.23331,-75.2948
13310,42.93071,-75.5609
13312,43.8187,-75.4803
13313,42.87922,-75.2671
13314,42.95454,-75.6167
13315,42.73459,-75.133
13316,43.28573,-75.6267
13317,42.86714,-74.5956
13318,42.92178,-75.2551
13319,43.02846,-75.264
13320,42.76819,-74.7597
13321,43.09002,-75.387
13322,42.96197,-75.233
13323,43.03669,-75.3824
13324,43.27143,-75.0477
13325,43.56647,-75.4252
13326,42.71406,-74.8909
13327,43.90984,-75.3652
13328,42.98398,-75.422
13329,43.18486,-74.9417
13331,43.81667,-74.8861
13332,42.71967,-75.5588
13333,42.7933,-74.8371
13334,42.82982,-75.6536
13335,42.71171,-75.2465
13337,42.75567,-74.8767
13338,43.50097,-75.1532
13339,42.9248,-74.6168
13340,43.0392,-75.1181
13341,43.03606,-75.3962
13342,42.63153,-75.1865
13343,43.8187,-75.4803
13345,43.8187,-75.4803
13346,42.82266,-75.5531
13348,42.69053,-75.0635
13350,43.02686,-74.9334
13352,43.32818,-75.1173
13353,43.66761,-74.4569
13354,43.27326,-75.3012
13355,42.81728,-75.4227
13357,43.01362,-74.9582
13360,43.66761,-74.4569
13361,42.96436,-74.8812
13362,42.98033,-75.5185
13363,43.32837,-75.52
13364,42.95454,-75.6167
13365,43.0789,-74.8644
13367,43.78929,-75.4155
13368,43.62183,-75.3653
13401,43.26724,-75.6882
13402,42.89832,-75.5493
13403,43.17201,-75.2737
13404,43.8187,-75.4803
13406,43.1352,-74.9344
13407,43.02925,-75.0116
13408,42.92408,-75.6514
13409,42.97277,-75.6007
13410,42.93786,-74.6117
13411,42.6318,-75.385
13413,43.06736,-75.2909
13415,42.59041,-75.1956
13416,43.20331,-74.9718
13417,43.10086,-75.2949
13418,42.95454,-75.6167
13420,43.7522,-74.8731
13421,43.04775,-75.6409
13424,43.05658,-75.3829
13425,42.96965,-75.4854
13426,43.56275,-75.9967
13428,42.92661,-74.5447
13431,43.2325,-75.0728
13433,43.57682,-75.3158
13435,43.30515,-75.1501
13436,43.66761,-74.4569
13437,43.57713,-75.8294
13438,43.34166,-75.221
13439,42.84018,-74.9715
13440,43.20886,-75.3833
13441,43.16431,-75.5113
13442,43.23927,-75.4779
13449,43.23927,-75.4779
13450,42.70804,-74.8024
13452,42.97513,-74.6573
13454,43.46095,-74.957
13455,42.91623,-75.3544
13456,42.99112,-75.2707
13457,42.7758,-75.0485
13459,42.78707,-74.5849
13460,42.6482,-75.4558
13461,43.07434,-75.5808
13464,42.67257,-75.5933
13465,42.95454,-75.6167
13468,42.83883,-74.8589
13469,43.21936,-75.2991
13470,43.19065,-74.6503
13471,43.22868,-75.5914
13472,43.46095,-74.957
13473,43.8187,-75.4803
13475,42.89345,-74.8366
13476,43.09292,-75.5016
13477,43.14153,-75.5308
13478,43.1465,-75.5862
13479,43.05376,-75.2715
13480,42.92616,-75.3609
13482,42.70433,-75.1849
13483,43.40375,-75.8255
13484,42.85463,-75.6604
13485,42.74705,-75.1609
13486,43.33906,-75.3418
13488,42.6809,-74.7652
13489,43.44448,-75.5432
13490,43.12476,-75.4328
13491,42.90912,-75.1286
13492,43.19782,-75.2876
13493,43.4273,-75.88
13494,43.5249,-75.1427
13495,43.10274,-75.3212
13501,43.07736,-75.2332
13502,43.15011,-75.1927
13503,43.10186,-75.2311
13504,43.13603,-75.4324
13505,43.08716,-75.2602
13599,43.23927,-75.4779
13601,44.07254,-76.0165
13602,44.03245,-75.7544
13603,43.90873,-75.8967
13605,43.96022,-75.9056
13606,43.83185,-76.0071
13607,44.0746,-75.8407
13608,44.14805,-75.7591
13610,43.8187,-75.4803
13611,43.77804,-76.1259
13612,43.98871,-75.7667
13613,44.78896,-74.8797
13614,44.53864,-75.6866
13615,44.05768,-76.0196
13616,43.95142,-75.8604
13617,44.57448,-75.0597
13618,44.12646,-76.2725
13619,44.06822,-75.92
13620,43.8187,-75.4803
13621,44.84531,-75.0479
13622,44.09189,-76.1085
13623,44.44017,-75.7579
13624,44.14423,-76.062
13625,44.4216,-75.105
13626,43.89232,-75.7035
13627,43.8187,-75.4803
13628,43.88551,-75.7983
13630,44.46255,-75.3006
13631,43.8187,-75.4803
13632,44.1395,-76.0615
13633,44.49891,-75.4771
13634,44.01426,-76.08
13635,44.52352,-75.16
13636,43.75965,-76.1525
13637,44.0981,-75.817
13638,44.01751,-75.755
13639,44.23896,-75.1227
13640,44.32128,-76.0171
13641,44.20768,-75.9145
13642,44.55089,-75.2375
13643,44.01469,-75.7283
13645,44.53312,-75.1928
13646,44.468,-75.3599
13647,44.60873,-74.9732
13648,43.8187,-75.4803
13649,44.92167,-74.7067
13650,43.81265,-76.2081
13651,43.87084,-76.1808
13652,44.54902,-75.2043
13654,44.61664,-75.185
13655,44.98023,-74.6473
13656,44.20039,-75.9841
13657,44.0357,-76.0904
13658,44.51616,-75.2164
13659,43.75037,-75.8999
13660,44.77068,-75.0193
13661,43.72735,-76.0908
13662,44.57026,-75.1522
13664,44.55588,-75.6558
13665,44.05401,-75.5144
13666,44.53312,-75.1928
13667,44.85507,-74.9429
13668,44.53517,-75.0992
13669,44.50914,-75.2497
13670,44.21668,-75.0843
13671,44.30847,-75.6687
13672,44.54428,-74.7803
13673,44.11632,-75.7193
13674,43.73345,-76.0543
13675,44.2834,-75.857
13676,44.53971,-75.1424
13677,44.67343,-75.082
13678,44.82868,-74.9798
13679,44.32708,-75.8035
13680,44.45266,-75.3429
13681,44.43996,-75.3777
13682,43.85667,-75.9074
13683,44.53312,-75.1928
13684,44.38235,-75.1042
13685,43.87293,-76.0925
13687,44.64472,-74.8791
13688,43.95166,-75.7677
13690,44.174,-74.9919
13691,44.22044,-75.767
13692,44.28983,-76.0262
13693,44.02978,-76.2223
13694,44.55061,-75.194
13695,44.14079,-74.9124
13696,44.69563,-74.8999
13697,44.64288,-74.8407
13699,44.49656,-75.0729
13730,42.25514,-75.5333
13731,42.12923,-74.8431
13732,42.04979,-76.181
13733,42.29594,-75.5075
13734,42.12518,-76.4056
13736,42.29461,-76.1982
13737,42.08049,-76.0972
13738,42.56731,-76.1237
13739,42.34029,-74.8744
13740,42.18304,-74.9256
13743,42.22644,-76.3098
13744,42.24378,-75.9068
13745,42.17377,-75.8728
13746,42.27777,-75.8462
13747,42.50512,-74.982
13748,42.10865,-75.8098
13749,42.20674,-75.7448
13750,42.44488,-74.8402
13751,42.42485,-74.9001
13752,42.22064,-74.9163
13753,42.29371,-74.9206
13754,42.097,-75.7136
13755,42.03576,-74.9008
13756,42.00393,-75.1226
13757,42.35009,-74.9777
13758,42.58351,-75.7219
13760,42.15058,-76.055
13761,42.20674,-75.7448
13762,42.20674,-75.7448
13763,42.20674,-75.7448
13774,42.18304,-74.9256
13775,42.32887,-75.1366
13776,42.45858,-75.3118
13777,42.24415,-75.9892
13778,42.34013,-75.7341
13780,42.36513,-75.6116
13782,42.19278,-75.0126
13783,42.11585,-75.0288
13784,42.43106,-76.1593
13786,42.18304,-74.9256
13787,42.1863,-75.6761
13788,42.38042,-74.7116
13790,42.1592,-75.9309
13794,42.40281,-76.0365
13795,42.05617,-75.7881
13796,42.55545,-75.1355
13797,42.33935,-76.045
13801,42.49712,-75.7313
13802,42.25375,-76.0463
13803,42.49792,-76.0474
13804,42.18304,-74.9256
13806,42.18304,-74.9256
13807,42.60179,-74.9757
13808,42.53166,-75.131
13809,42.40028,-75.4515
13810,42.61074,-75.1026
13811,42.17042,-76.2138
13812,42.03995,-76.3707
13813,42.14745,-75.5565
13814,42.60357,-75.5282
13815,42.53622,-75.6017
13820,42.46168,-75.0967
13825,42.44116,-75.1482
13826,42.11212,-75.6395
13827,42.17681,-76.2568
13830,42.43788,-75.5673
13832,42.56897,-75.6541
13833,42.19578,-75.759
13834,42.53943,-74.9669
13835,42.37155,-76.1974
13837,42.18304,-74.9256
13838,42.30888,-75.3916
13839,42.21711,-75.2324
13840,42.03951,-76.4003
13841,42.46152,-75.6327
13842,42.18304,-74.9256
13843,42.54257,-75.4122
13844,42.62483,-75.6527
13845,42.06584,-76.3819
13846,42.3805,-75.0597
13847,42.18304,-74.9256
13848,42.2147,-75.7276
13849,42.38296,-75.2923
13850,42.05547,-76.027
13851,42.20674,-75.7448
13856,42.25011,-75.1255
13859,42.37938,-75.2645
13860,42.18304,-74.9256
13861,42.50109,-75.1408
13862,42.32182,-75.9451
13863,42.44994,-75.9248
13864,42.18674,-76.348
13865,42.0691,-75.644
13901,42.16562,-75.8906
13902,42.10537,-75.8876
13903,42.083,-75.9232
13904,42.13108,-75.7878
13905,42.1737,-75.9221
14001,43.0138,-78.5252
14003,42.99805,-78.1848
14004,42.87293,-78.5284
14005,42.91762,-78.2648
14006,42.82338,-78.8583
14008,43.29169,-78.6269
14009,42.59717,-78.3746
14010,42.76841,-78.887
14011,42.69942,-78.2877
14012,43.32703,-78.5349
14013,43.07788,-78.3945
14020,42.98054,-78.2317
14021,42.99805,-78.1848
14024,42.59004,-78.2466
14025,42.62539,-78.7267
14026,42.941,-78.688
14027,42.57075,-79.0307
14028,43.31381,-78.7369
14029,42.47428,-78.2474
14030,42.56066,-78.5221
14031,42.99296,-78.6012
14032,42.93731,-78.5933
14033,42.64644,-78.6662
14034,42.66877,-78.8163
14035,42.49064,-78.8498
14036,42.97852,-78.3723
14037,42.8077,-78.4468
14038,42.94725,-78.4744
14039,42.83745,-78.1719
14040,42.89598,-78.3856
14041,42.40858,-78.9843
14042,42.47393,-78.494
14043,42.89895,-78.7078
14047,42.68352,-78.9957
14048,42.48771,-79.3282
14051,43.0429,-78.6987
14052,42.7682,-78.5771
14054,42.91703,-78.1265
14055,42.55942,-78.6218
14056,42.99117,-78.3121
14057,42.64142,-78.8754
14058,43.08843,-78.1626
14059,42.8283,-78.6289
14060,42.44569,-78.3412
14061,42.59462,-79.084
14062,42.44114,-79.1723
14063,42.41221,-79.3192
14065,42.47534,-78.3703
14066,42.62901,-78.1944
14067,43.20816,-78.5662
14068,43.02673,-78.7624
14069,42.61018,-78.6399
14070,42.41994,-78.9546
14072,43.01525,-78.9589
14075,42.72908,-78.8375
14080,42.64017,-78.5437
14081,42.54351,-79.1013
14082,42.65161,-78.387
14083,42.67519,-78.4364
14085,42.71605,-78.9293
14086,42.90765,-78.6321
14091,42.54386,-78.9447
14092,43.1708,-78.9895
14094,43.16846,-78.7068
14095,43.32684,-78.8306
14098,43.32403,-78.3671
14101,42.38917,-78.5542
14102,42.85109,-78.5471
14103,43.23944,-78.3598
14105,43.19694,-78.5028
14107,43.32684,-78.8306
14108,43.27115,-78.7248
14109,43.32684,-78.8306
14110,42.76841,-78.887
14111,42.58316,-78.9188
14112,42.69174,-78.9926
14113,42.65619,-78.34
14120,43.1792,-78.8089
14125,43.08743,-78.2696
14126,43.33044,-78.7266
14127,42.74254,-78.7044
14129,42.47267,-79.0076
14130,42.5431,-78.1538
14131,43.23305,-78.9065
14132,43.1531,-78.8856
14133,42.48912,-78.3669
14134,42.53228,-78.5172
14135,42.48898,-79.2389
14136,42.52003,-79.2078
14138,42.37407,-78.9464
14139,42.71675,-78.5434
14140,42.80715,-78.6675
14141,42.53833,-78.6851
14143,42.97519,-78.0698
14144,43.19949,-79.0424
14145,42.73377,-78.4233
14150,42.99704,-78.8786
14151,42.76841,-78.887
14166,42.4511,-79.4154
14167,42.73897,-78.3124
14168,42.50927,-78.9994
14169,42.76733,-78.5856
14170,42.70279,-78.67
14171,42.4064,-78.6395
14172,43.27272,-78.831
14173,42.52469,-78.4754
14174,43.24445,-78.9883
14201,42.9293,-78.8327
14202,42.88966,-78.8841
14203,42.86805,-78.8679
14204,42.88295,-78.8648
14205,42.76841,-78.887
14206,42.88101,-78.8145
14207,42.94955,-78.897
14208,42.9161,-78.8581
14209,42.9181,-78.8658
14210,42.8636,-78.8257
14211,42.91225,-78.819
14212,42.89455,-78.8188
14213,42.91805,-78.8911
14214,42.9401,-78.8352
14215,42.93295,-78.8122
14216,42.9464,-78.8604
14217,42.90004,-78.8082
14218,42.81455,-78.8077
14219,42.7863,-78.8264
14220,42.8459,-78.823
14221,42.9685,-78.7491
14222,42.9182,-78.875
14223,42.9746,-78.8505
14224,42.83712,-78.7483
14225,42.92545,-78.7481
14226,42.97438,-78.7949
14227,42.8853,-78.7462
14228,43.02601,-78.766
14231,42.76841,-78.887
14233,42.76841,-78.887
14240,42.76841,-78.887
14241,42.93825,-78.744
14260,42.76841,-78.887
14261,42.76841,-78.887
14263,42.76841,-78.887
14264,42.88556,-78.8734
14265,42.76841,-78.887
14267,42.76841,-78.887
14269,42.76841,-78.887
14270,42.76841,-78.887
14272,42.76841,-78.887
14273,42.75495,-78.7849
14276,42.76841,-78.887
14280,42.76841,-78.887
14301,43.0898,-79.0094
14302,43.32684,-78.8306
14303,43.08645,-79.0379
14304,43.1003,-78.9521
14305,43.11725,-79.0184
14410,43.19526,-77.8558
14411,43.23514,-78.1942
14413,43.22273,-76.9821
14414,42.89563,-77.7351
14415,42.75411,-77.0263
14416,43.07379,-78.0196
14418,42.62263,-77.2271
14420,43.2233,-77.9173
14422,43.07314,-78.0569
14423,42.93532,-77.8389
14424,42.81357,-77.2896
14425,42.95804,-77.3082
14427,42.62674,-78.0591
14428,43.07491,-77.835
14429,43.38102,-78.2313
14430,43.28602,-77.6842
14432,42.96293,-77.15
14433,43.09786,-76.8727
14435,42.72323,-77.6682
14437,42.61837,-77.7375
14441,42.72244,-76.9638
14443,42.90096,-77.4233
14445,43.11356,-77.4825
14449,43.23536,-77.1376
14450,43.10428,-77.4289
14452,43.38102,-78.2313
14453,43.0109,-77.4705
14454,42.7838,-77.7778
14456,42.85741,-77.0348
14461,42.80812,-77.2876
14462,42.69481,-77.7546
14463,42.79657,-77.0638
14464,43.32165,-77.925
14466,42.78481,-77.618
14467,43.05886,-77.5589
14468,43.28521,-77.8323
14469,42.86955,-77.4658
14470,43.21586,-78.073
14471,42.75557,-77.4919
14472,42.98251,-77.6067
14475,42.93586,-77.4982
14476,43.32405,-78.0499
14477,43.33076,-78.1233
14478,42.57079,-77.1225
14479,43.2415,-78.3188
14480,42.83728,-77.703
14481,42.76064,-77.9035
14482,42.95619,-77.9899
14485,42.88986,-77.6086
14486,42.91529,-77.9498
14487,42.80945,-77.6509
14488,42.72983,-77.7739
14489,43.09926,-76.9709
14502,43.1108,-77.3134
14504,42.9689,-77.2331
14505,43.15594,-77.1726
14506,43.00132,-77.5042
14507,42.68684,-77.2629
14508,43.38102,-78.2313
14510,42.68346,-77.8664
14511,43.00261,-77.8645
14512,42.6678,-77.4134
14513,43.08706,-77.0978
14514,43.08577,-77.8056
14515,43.25781,-77.735
14516,43.19584,-76.9088
14517,42.59188,-77.8944
14518,42.93187,-77.0118
14519,43.22147,-77.3086
14520,43.34836,-77.0452
14521,42.68979,-76.7941
14522,43.0813,-77.2188
14525,42.9102,-78.0268
14526,43.14581,-77.4544
14527,42.63742,-77.0699
14529,42.53536,-77.6288
14530,42.68239,-78.0562
14532,42.96339,-77.0436
14533,42.84346,-77.8961
14534,43.06022,-77.5206
14536,42.55598,-78.0989
14537,43.033,-77.1574
14538,43.28358,-77.142
14539,42.83432,-77.8778
14541,42.74971,-76.8449
14542,43.14479,-76.8607
14543,42.99661,-77.6665
14544,42.73415,-77.2426
14545,42.65211,-77.7105
14546,43.04471,-77.7726
14547,42.80812,-77.2876
14548,42.97883,-77.2526
14549,42.69287,-78.0223
14550,42.6742,-78.0844
14551,43.21038,-77.0535
14555,43.25464,-76.9835
14556,42.72983,-77.7739
14557,43.0416,-78.0572
14558,42.8554,-77.6876
14559,43.1857,-77.8305
14560,42.63552,-77.5944
14561,42.83336,-77.1293
14563,43.34836,-77.0452
14564,42.97371,-77.4269
14568,43.14279,-77.2874
14569,42.74022,-78.1648
14571,43.3287,-78.2385
14572,42.51679,-77.5642
14580,43.21821,-77.454
14585,42.90545,-77.5484
14586,43.04155,-77.6835
14588,42.68345,-76.8724
14589,43.23941,-77.1638
14590,43.22469,-76.8405
14591,42.81857,-78.1025
14592,42.87568,-77.8835
14601,43.28602,-77.6842
14602,43.28602,-77.6842
14603,43.16161,-77.6067
14604,43.15661,-77.604
14605,43.16631,-77.6029
14606,43.17361,-77.6915
14607,43.15201,-77.5848
14608,43.15461,-77.624
14609,43.19819,-77.5499
14610,43.14016,-77.5578
14611,43.14016,-77.6502
14612,43.25711,-77.6782
14613,43.13378,-77.5193
14614,43.10446,-77.5125
14615,43.22252,-77.552
14616,43.22895,-77.6809
14617,43.20706,-77.6094
14618,43.11216,-77.5617
14619,43.13568,-77.6491
14620,43.12986,-77.6185
14621,43.14901,-77.6311
14622,43.19961,-77.5958
14623,43.08218,-77.649
14624,43.12161,-77.7311
14625,43.15221,-77.5057
14626,43.19031,-77.72
14627,43.12751,-77.6276
14638,43.28602,-77.6842
14639,43.28602,-77.6842
14642,43.28602,-77.6842
14643,43.28602,-77.6842
14644,43.28602,-77.6842
14645,43.28602,-77.6842
14646,43.28602,-77.6842
14647,43.28602,-77.6842
14649,43.28602,-77.6842
14650,43.28602,-77.6842
14651,43.28602,-77.6842
14652,43.28602,-77.6842
14653,43.28602,-77.6842
14660,43.28602,-77.6842
14664,43.28602,-77.6842
14673,43.28602,-77.6842
14683,43.28602,-77.6842
14692,43.28602,-77.6842
14694,43.28602,-77.6842
14701,42.19612,-79.4322
14702,42.08165,-79.2949
14703,42.34252,-79.4109
14704,42.34252,-79.4109
14706,42.11616,-78.5162
14707,42.07373,-78.0593
14708,42.02543,-78.0848
14709,42.2176,-78.0905
14710,42.08448,-79.3917
14711,42.32036,-78.1296
14712,42.16457,-79.4452
14714,42.29056,-78.2373
14715,42.15441,-78.1393
14716,42.31674,-79.4326
14717,42.25767,-78.1746
14718,42.25002,-79.296
14719,42.34333,-78.8697
14720,42.1059,-79.2791
14721,42.01369,-78.2647
14722,42.18746,-79.4505
14723,42.30894,-79.3875
14724,42.07268,-79.6449
14726,42.25247,-79.0082
14727,42.24599,-78.2094
14728,42.2828,-79.3665
14729,42.40535,-78.7351
14730,42.17473,-78.9473
14731,42.29722,-78.6496
14732,42.22909,-79.1134
14733,42.1266,-79.1828
14735,42.45079,-78.1042
